RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score,interpretation
81630,16038,JEFFERSON POINT RD NE,Local Access,1,849,Rural,849,849,NA,NA,3,2,NA,3,1,5,6,6,849,5094,Adequate
86690,16040,HILLBEND LN NE,Local Access,2,798,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,798,0,Nothing
86690,9452,HILLBEND LN NE,Local Access,2,798,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,798,0,Nothing
86690,16042,HILLBEND LN NE,Local Access,2,247,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,247,0,Nothing
80077,8801,NE BEACHWOOD AVE,Local Access,1,709,Rural,709,709,NA,NA,1,1,NA,3,1,1,2,2,709,1418,Poor
70370,15829,MILLER BAY RD NE,Major Collector,1,1149,Rural,1149,1149,NA,NA,3,3,NA,6,1,1,2,2,1149,2298,Poor
13549,10040,NW ANDERSON HILL RD,Major Collector,1,1059,Rural,1059,195,NA,NA,6,6,NA,6,5,5,10,10,195,1950,Good
13549,10040,NW ANDERSON HILL RD,Major Collector,1,1059,Rural,1059,497,NA,NA,4,4,NA,6,3,3,6,6,497,2982,Adequate
13549,10040,NW ANDERSON HILL RD,Major Collector,1,1059,Rural,1059,134,NA,NA,4,4,NA,6,3,3,6,6,134,804,Adequate
13549,10040,NW ANDERSON HILL RD,Major Collector,1,1059,Rural,1059,231,NA,NA,4,4,NA,6,3,3,6,6,231,1386,Adequate
13549,7199,NW ANDERSON HILL RD,Major Collector,1,1419,Rural,1419,1419,NA,NA,4,4,NA,6,3,3,6,6,1419,8514,Adequate
13549,5796,NW ANDERSON HILL RD,Major Collector,1,244,Rural,244,113,NA,NA,4,4,NA,6,3,3,6,6,113,678,Adequate
13549,5796,NW ANDERSON HILL RD,Major Collector,1,244,Rural,244,9,NA,NA,4,4,NA,6,3,3,6,6,9,54,Adequate
13549,5796,NW ANDERSON HILL RD,Major Collector,1,244,Rural,244,121,NA,NA,4,4,NA,6,3,3,6,6,121,726,Adequate
57684,5608,NW HIGHLAND CT,Local Access,2,860,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,860,0,Nothing
13549,3232,NW ANDERSON HILL RD,Major Collector,1,1328,Rural,1328,1328,NA,NA,4,4,NA,6,3,3,6,6,1328,7968,Adequate
58030,4340,ANDERSON LNDG NW,Local Access,1,290,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,290,0,Nothing
13739,11573,WILLAMETTE MERIDIAN RD NW,Local Access,1,1064,Rural,1064,1064,NA,NA,2,2,NA,3,1,1,2,2,1064,2128,Poor
13739,11573,WILLAMETTE MERIDIAN RD NW,Local Access,1,1064,Rural,1064,0,NA,NA,5,5,NA,3,5,5,10,10,0,0,Good
13739,3517,WILLAMETTE MERIDIAN RD NW,Local Access,1,699,Rural,699,699,NA,NA,5,5,NA,3,5,5,10,10,699,6990,Good
13549,12820,NW ANDERSON HILL RD,Major Collector,1,3269,Rural,3269,792,NA,NA,4,4,NA,6,3,3,6,6,792,4752,Adequate
13549,12820,NW ANDERSON HILL RD,Major Collector,1,3269,Rural,3269,2473,NA,NA,4,4,NA,6,3,3,6,6,2473,14838,Adequate
13549,12820,NW ANDERSON HILL RD,Major Collector,1,3269,Rural,3269,2,NA,NA,4,4,NA,6,3,3,6,6,2,12,Adequate
57768,15416,NW GREAVES WAY,Minor Arterial,0,2281,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2281,0,Nothing
13770,18189,DICKEY RD NW,Major Collector,2,292,Urban,292,268,NA,NA,3,3,6,NA,1,1,2,2,268,536,Poor
13770,10671,DICKEY RD NW,Major Collector,2,1152,Urban,1152,1152,NA,NA,3,3,6,NA,1,1,2,2,1152,2304,Poor
13739,8889,WILLAMETTE MERIDIAN RD NW,Local Access,1,88,Rural,88,88,NA,NA,5,5,NA,3,5,5,10,10,88,880,Good
13745,9425,NW AIRPARK CT,Local Access,1,820,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,820,0,Nothing
58020,8061,NW LUQUASIT TRL,Local Access,1,1124,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1124,0,Nothing
13755,8972,NW AILERON CT,Local Access,1,506,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,506,0,Nothing
58730,15193,WILCOX RD NW,Local Access,1,226,Rural,226,0,NA,NA,NA,3,NA,3,5,0,5,5,0,0,Adequate
59110,6567,NE VIRGINIA LOOP RD,Local Access,1,774,Rural,774,774,NA,NA,2,2,NA,3,1,1,2,2,774,1548,Poor
57770,1454,CLEAR CREEK RD NW,Minor Arterial,1,1035,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1035,0,Nothing
58509,13951,NW MOUNTAIN VIEW RD,Local Access,1,292,Rural,292,292,NA,NA,7,7,NA,3,5,5,10,10,292,2920,Good
59611,7394,PEARSON POINT RD NE,Local Access,1,482,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,482,0,Nothing
58882,8043,ODYSSEY PL NW,Local Access,1,779,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,779,0,Nothing
58870,4396,ORWEILER RD NW,Local Access,1,1000,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,0,Nothing
58870,5177,NW ORWEILER RD,Local Access,1,457,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,457,0,Nothing
58870,5869,NW ORWEILER RD,Local Access,1,387,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,387,0,Nothing
59615,5318,LEVIN RD NE,Local Access,1,1193,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1193,0,Nothing
58870,3921,NW ORWEILER RD,Local Access,1,486,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,486,0,Nothing
59700,3494,NW SCANDIA RD,Local Access,1,177,Rural,177,0,NA,NA,2,2,NA,3,1,1,2,2,0,0,Poor
59700,3494,NW SCANDIA RD,Local Access,1,177,Rural,177,177,NA,NA,2,2,NA,3,1,1,2,2,177,354,Poor
58840,3544,LEVIN RD NW,Local Access,1,1258,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1258,0,Nothing
58880,2898,NW CLOSSER DR,Local Access,1,1009,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1009,0,Nothing
59700,1943,NW SCANDIA RD,Local Access,1,228,Rural,228,228,NA,NA,2,2,NA,3,1,1,2,2,228,456,Poor
57681,11901,WOODCREST LOOP NW,Local Access,2,955,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,955,0,Nothing
58509,7497,NW MOUNTAIN VIEW RD,Local Access,2,804,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,804,0,Nothing
58509,14178,NW MOUNTAIN VIEW RD,Local Access,2,1246,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1246,0,Nothing
81690,11196,HOWARD AVE NE,Local Access,1,1825,Rural,1825,1825,NA,NA,1,1,NA,3,1,1,2,2,1825,3650,Poor
81860,11563,NE ART PL,Local Access,1,483,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,0,Nothing
80410,11398,KITSAP ST NE,Local Access,1,572,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,572,0,Nothing
81820,11252,NE MUNSON ST,Local Access,1,428,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,428,0,Nothing
8052,9302,TRANQUILITY PL NE,Local Access,1,549,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,549,0,Nothing
82610,11972,JEFFERSON BEACH RD NE,Local Access,1,404,Rural,404,404,NA,NA,1,1,NA,3,1,1,2,2,404,808,Poor
80080,15615,WAVECREST AVE NE,Local Access,1,86,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86,0,Nothing
80086,7479,NE SEAWIND AVE,Local Access,1,157,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157,0,Nothing
80084,3018,WAVECREST AVE NE,Local Access,1,70,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,0,Nothing
81570,2713,STEPHEN CT NE,Local Access,1,421,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,421,0,Nothing
82000,10442,NE JAMES WAY,Local Access,1,243,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0,Nothing
80245,8960,NACHANT DR NE,Local Access,1,729,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,729,0,Nothing
82470,5638,SEATTER RD NE,Local Access,1,177,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,177,0,Nothing
82470,14971,SEATTER RD NE,Local Access,1,338,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,338,0,Nothing
86680,15618,KINGSTON ST NE,Local Access,1,439,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,439,0,Nothing
80130,9997,CHIEF SEALTH DR NE,Local Access,1,472,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,472,0,Nothing
80083,8509,NE WAVECREST PL,Local Access,1,288,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288,0,Nothing
81300,9715,NE DOUGLAS DR,Local Access,1,813,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,813,0,Nothing
86685,1951,SOUTH KINGSTON RD NE,Major Collector,2,1229,Urban,1229,1229,NA,NA,5,5,6,NA,1,1,2,2,1229,2458,Poor
86685,1951,SOUTH KINGSTON RD NE,Major Collector,2,1229,Urban,1229,0,NA,NA,5,NA,6,NA,0,1,1,1,0,0,Poor
86685,16123,SOUTH KINGSTON RD NE,Major Collector,2,327,Urban,327,323,NA,NA,5,NA,6,NA,0,1,1,1,323,323,Poor
86685,16123,SOUTH KINGSTON RD NE,Major Collector,2,327,Urban,327,327,NA,NA,NA,5,6,NA,1,0,1,1,327,327,Poor
81630,10514,JEFFERSON POINT RD NE,Local Access,1,300,Rural,300,300,NA,NA,3,2,NA,3,1,5,6,6,300,1800,Adequate
2032,4360,SCHWEITZER PL SW,Local Access,1,4442,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4442,0,Nothing
81630,9156,JEFFERSON POINT RD NE,Local Access,1,203,Rural,203,203,NA,NA,3,2,NA,3,1,5,6,6,203,1218,Adequate
81630,9156,JEFFERSON POINT RD NE,Local Access,1,203,Rural,203,0,NA,NA,NA,4,NA,3,5,0,5,5,0,0,Adequate
80415,18424,INDIANOLA RD NE,Minor Collector,1,200,Rural,200,200,NA,NA,4,4,NA,4,5,5,10,10,200,2000,Good
13739,7423,WILLAMETTE MERIDIAN RD NW,Local Access,1,358,Rural,358,358,NA,NA,5,5,NA,3,5,5,10,10,358,3580,Good
51709,12135,OLYMPIC VIEW RD NW,Major Collector,1,1073,Rural,1073,1073,NA,NA,4,4,NA,6,3,3,6,6,1073,6438,Adequate
51709,18193,OLYMPIC VIEW RD NW,Major Collector,1,133,Rural,133,133,NA,NA,4,4,NA,6,3,3,6,6,133,798,Adequate
13549,7795,NW ANDERSON HILL RD,Minor Arterial,2,785,Urban,785,494,NA,NA,4,4,6,NA,1,1,2,2,494,988,Poor
13549,7795,NW ANDERSON HILL RD,Minor Arterial,2,785,Urban,785,291,NA,NA,4,4,6,NA,1,1,2,2,291,582,Poor
13549,9493,NW ANDERSON HILL RD,Minor Arterial,2,706,Urban,706,706,NA,NA,4,4,6,NA,1,1,2,2,706,1412,Poor
13549,1970,NW ANDERSON HILL RD,Minor Arterial,2,357,Urban,357,13,NA,NA,4,4,6,NA,1,1,2,2,13,26,Poor
13549,1970,NW ANDERSON HILL RD,Minor Arterial,2,357,Urban,357,344,NA,NA,4,4,6,NA,1,1,2,2,344,688,Poor
13820,12786,NW APEX AIRPORT RD,Local Access,2,1326,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1326,0,Nothing
13820,5791,NW APEX AIRPORT RD,Major Collector,2,526,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,526,0,Nothing
13820,16143,NW APEX AIRPORT RD,Local Access,2,578,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,578,0,Nothing
13820,16463,NW APEX AIRPORT RD,Local Access,2,304,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,304,0,Nothing
57810,18477,OLD FRONTIER RD NW,Major Collector,2,292,Urban,292,292,NA,NA,2,3,6,NA,1,1,2,2,292,584,Poor
57810,18820,OLD FRONTIER RD NW,Major Collector,2,144,Urban,144,144,NA,NA,2,3,6,NA,1,1,2,2,144,288,Poor
57768,19194,NW GREAVES WAY,Minor Arterial,0,1082,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1082,0,Nothing
13820,19204,NW APEX AIRPORT RD,Local Access,2,511,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,511,0,Nothing
58509,4558,NW MOUNTAIN VIEW RD,Local Access,1,2791,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2791,0,Nothing
58509,4129,NW MOUNTAIN VIEW RD,Local Access,1,1259,Rural,1259,15,NA,NA,7,7,NA,3,5,5,10,10,15,150,Good
58509,4129,NW MOUNTAIN VIEW RD,Local Access,1,1259,Rural,1259,502,NA,NA,7,7,NA,3,5,5,10,10,502,5020,Good
58509,1169,NW MOUNTAIN VIEW RD,Local Access,1,87,Rural,87,10,NA,NA,7,7,NA,3,5,5,10,10,10,100,Good
58509,1169,NW MOUNTAIN VIEW RD,Local Access,1,87,Rural,87,77,NA,NA,7,7,NA,3,5,5,10,10,77,770,Good
58710,1674,NW PIPER CT,Local Access,1,1689,Rural,1689,1689,NA,NA,2,2,NA,3,1,1,2,2,1689,3378,Poor
59110,15198,NE VIRGINIA LOOP RD,Local Access,1,1667,Rural,1667,1667,NA,NA,2,2,NA,3,1,1,2,2,1667,3334,Poor
58509,5268,NW MOUNTAIN VIEW RD,Local Access,1,1308,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1308,0,Nothing
58850,15894,VINCENT RD NW,Local Access,1,520,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,520,0,Nothing
58850,1832,VINCENT RD NW,Local Access,1,1319,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1319,0,Nothing
58850,10897,VINCENT RD NW,Local Access,1,667,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,667,0,Nothing
58509,16200,NW MOUNTAIN VIEW RD,Local Access,1,24,Rural,24,4,NA,NA,7,7,NA,3,5,5,10,10,4,40,Good
57783,10993,NW ALEXANDRIA CT,Local Access,1,667,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,667,0,Nothing
57770,11549,CLEAR CREEK RD NW,Minor Arterial,1,1008,Rural,1008,1008,NA,NA,8,8,NA,4,5,5,10,10,1008,10080,Good
57770,11549,CLEAR CREEK RD NW,Minor Arterial,1,1008,Rural,1008,0,NA,NA,NA,8,NA,4,5,0,5,5,0,0,Adequate
57825,10636,NW ST CYR PL,Local Access,1,544,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,544,0,Nothing
57796,8958,NW GLEN CT,Local Access,1,223,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,223,0,Nothing
57782,6071,TWILIGHT PL NW,Local Access,1,125,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,125,0,Nothing
57782,4548,TWILIGHT PL NW,Local Access,1,429,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,429,0,Nothing
57770,1372,CLEAR CREEK RD NW,Minor Arterial,1,1316,Rural,1316,1316,NA,NA,8,8,NA,4,5,5,10,10,1316,13160,Good
57770,1372,CLEAR CREEK RD NW,Minor Arterial,1,1316,Rural,1316,0,NA,NA,NA,8,NA,4,5,0,5,5,0,0,Adequate
82470,7743,SEATTER RD NE,Local Access,1,243,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0,Nothing
82500,3464,MADURA DR NE,Local Access,2,847,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,847,0,Nothing
86690,6241,HILLBEND LN NE,Local Access,2,248,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,248,0,Nothing
80240,10408,NE LOUGHREY AVE,Local Access,1,332,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,332,0,Nothing
82610,8079,JEFFERSON BEACH RD NE,Local Access,1,170,Rural,170,170,NA,NA,1,1,NA,3,1,1,2,2,170,340,Poor
80130,8124,CHIEF SEALTH DR NE,Local Access,1,874,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,874,0,Nothing
80089,10219,SEA VISTA NE,Local Access,1,673,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,673,0,Nothing
80089,7359,SEA VISTA NE,Local Access,1,236,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0,Nothing
82620,10012,NE ROSEMOND PL,Local Access,2,282,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,282,0,Nothing
82620,6596,NE ROSEMOND PL,Local Access,2,164,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,164,0,Nothing
72420,2961,NE BARRETT DR,Local Access,1,1039,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1039,0,Nothing
80030,8512,MARTIN PL NE,Local Access,1,148,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,0,Nothing
82000,1009,NE JAMES WAY,Local Access,1,441,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,441,0,Nothing
82000,12296,NE JAMES WAY,Local Access,1,60,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,0,Nothing
80245,7270,NACHANT DR NE,Local Access,1,324,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,324,0,Nothing
82470,6702,SEATTER RD NE,Local Access,2,179,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179,0,Nothing
80415,7311,INDIANOLA RD NE,Minor Collector,1,208,Rural,208,208,NA,NA,4,4,NA,4,5,5,10,10,208,2080,Good
500,6352,NE DOLPHIN ST,Local Access,1,265,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265,0,Nothing
82600,7180,NE SOUTH VILLA DR,Local Access,1,206,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,206,0,Nothing
70370,3868,MILLER BAY RD NE,Major Collector,1,772,Rural,772,772,NA,NA,3,3,NA,6,1,1,2,2,772,1544,Poor
80130,6184,CHIEF SEALTH DR NE,Local Access,1,171,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,171,0,Nothing
83690,9406,BARBER CUT OFF RD NE,Local Access,2,3133,Urban,3133,3133,NA,NA,6,2,5,NA,1,2,3,3,3133,9399,Minimum
82610,6610,JEFFERSON BEACH RD NE,Local Access,1,2333,Rural,2333,2333,NA,NA,1,1,NA,3,1,1,2,2,2333,4666,Poor
82610,18534,JEFFERSON BEACH RD NE,Local Access,1,317,Rural,317,317,NA,NA,1,1,NA,3,1,1,2,2,317,634,Poor
86685,18641,SOUTH KINGSTON RD NE,Minor Collector,1,152,Rural,152,36,NA,NA,2,2,NA,4,1,1,2,2,36,72,Poor
86685,18641,SOUTH KINGSTON RD NE,Minor Collector,1,152,Rural,152,115,NA,NA,2,2,NA,4,1,1,2,2,115,230,Poor
81630,19120,JEFFERSON POINT RD NE,Local Access,1,294,Rural,294,294,NA,NA,3,2,NA,3,1,5,6,6,294,1764,Adequate
13854,150,ASHLEY CIR NW,Local Access,2,1389,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1389,0,Nothing
13854,1771,ASHLEY CIR NW,Local Access,2,399,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,399,0,Nothing
57735,9754,NW PLAZA RD,Local Access,2,637,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,637,0,Nothing
57730,10495,NW RANDALL WAY,Minor Arterial,2,978,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,978,0,Nothing
57952,7299,RUDDER PL NW,Local Access,2,316,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,316,0,Nothing
57813,683,FRONTIER PL NW,Local Access,2,180,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180,0,Nothing
57813,1078,FRONTIER PL NW,Local Access,2,974,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,974,0,Nothing
57813,12839,FRONTIER PL NW,Local Access,2,736,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,736,0,Nothing
13720,13292,NW LEFT WING CT,Local Access,1,332,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,332,0,Nothing
13857,1392,NW SAVANNAH CT,Local Access,2,179,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179,0,Nothing
57810,4993,OLD FRONTIER RD NW,Major Collector,2,1414,Urban,1414,1414,NA,NA,3,3,6,NA,1,1,2,2,1414,2828,Poor
57810,4993,OLD FRONTIER RD NW,Major Collector,2,1414,Urban,1414,0,NA,NA,NA,3,6,NA,1,0,1,1,0,0,Poor
51709,6138,OLYMPIC VIEW RD NW,Major Collector,1,524,Rural,524,524,NA,NA,4,4,NA,6,3,3,6,6,524,3144,Adequate
1047,4545,NW HARRISON AVE,Local Access,2,166,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,166,0,Nothing
1045,6920,SHORE PL NW,Local Access,2,377,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,377,0,Nothing
56742,14329,WHALING AVE NW,Local Access,2,27,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,0,Nothing
13910,3840,MARTIN AVE NW,Local Access,2,64,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64,0,Nothing
1046,9577,SHORE PL NW,Local Access,2,210,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,0,Nothing
57770,4400,CLEAR CREEK RD NW,Minor Arterial,1,836,Rural,836,0,NA,NA,8,NA,NA,4,0,5,5,5,0,0,Adequate
57770,4400,CLEAR CREEK RD NW,Minor Arterial,1,836,Rural,836,836,NA,NA,8,8,NA,4,5,5,10,10,836,8360,Good
57770,4002,CLEAR CREEK RD NW,Minor Arterial,1,421,Rural,421,421,NA,NA,8,8,NA,4,5,5,10,10,421,4210,Good
57797,1008,THOMAS DR NW,Local Access,1,809,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,809,0,Nothing
57797,3667,THOMAS DR NW,Local Access,1,560,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,560,0,Nothing
57770,2893,CLEAR CREEK RD NW,Minor Arterial,1,131,Rural,131,131,NA,NA,8,8,NA,4,5,5,10,10,131,1310,Good
57790,5921,NW MELODY LN,Local Access,1,460,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,460,0,Nothing
57790,5194,NW MELODY LN,Local Access,1,1561,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1561,0,Nothing
57794,8363,NW SHADOW GLEN BLVD,Local Access,1,492,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,492,0,Nothing
57781,3040,DAYBREAK PL NW,Local Access,1,580,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,580,0,Nothing
57780,459,NW MAYFIELD BLVD,Local Access,1,400,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,400,0,Nothing
57794,12085,NW SHADOW GLEN BLVD,Local Access,1,1812,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1812,0,Nothing
57795,8050,FRONTIER DR NW,Local Access,1,800,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,800,0,Nothing
57797,3162,THOMAS DR NW,Local Access,1,181,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,181,0,Nothing
57797,94,THOMAS DR NW,Local Access,1,427,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,427,0,Nothing
58509,16009,NW MOUNTAIN VIEW RD,Local Access,1,454,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,454,0,Nothing
57820,16339,NW SUNDE RD,Local Access,1,965,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,965,0,Nothing
57820,11698,NW SUNDE RD,Local Access,1,417,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,417,0,Nothing
57820,16342,WINTER CREEK AVE NW,Local Access,1,1349,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1349,0,Nothing
57817,16343,WINTER CREEK AVE NW,Local Access,1,800,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,800,0,Nothing
80076,5295,NE HARBORVIEW DR,Local Access,1,257,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,257,0,Nothing
80077,4283,NE BEACHWOOD AVE,Local Access,1,403,Rural,403,403,NA,NA,1,1,NA,3,1,1,2,2,403,806,Poor
81690,5022,HOWARD AVE NE,Local Access,1,565,Rural,565,565,NA,NA,1,1,NA,3,1,1,2,2,565,1130,Poor
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,0,NA,NA,NA,8,NA,6,5,0,5,5,0,0,Adequate
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,3548,NA,NA,3,3,NA,6,1,1,2,2,3548,7096,Poor
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,157,NA,NA,8,8,NA,6,5,5,10,10,157,1570,Good
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,337,NA,NA,8,8,NA,6,5,5,10,10,337,3370,Good
81820,5395,NE MUNSON ST,Local Access,1,414,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,414,0,Nothing
82600,5342,NE SOUTH VILLA DR,Local Access,1,511,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,511,0,Nothing
70370,6095,MILLER BAY RD NE,Major Collector,1,632,Rural,632,632,NA,NA,3,3,NA,6,1,1,2,2,632,1264,Poor
