RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
77260,2746,NW PIONEER HILL RD,Local Access,1,1026,Rural,1026,1 North,1 North,1026,NA,NA,6,4,NA,3,5,5,10,10,1026,10260
79050,2725,GRESHAM PL NE,Local Access,1,395,Rural,395,1 North,1 North,395,NA,NA,3,3,NA,3,5,5,10,10,395,3950
77260,2005,NW PIONEER HILL RD,Local Access,1,641,Rural,641,1 North,1 North,641,NA,NA,6,4,NA,3,5,5,10,10,641,6410
77260,485,NW PIONEER HILL RD,Local Access,1,494,Rural,494,1 North,1 North,0,NA,NA,6,NA,NA,3,0,5,5,5,0,0
77260,485,NW PIONEER HILL RD,Local Access,1,494,Rural,494,1 North,1 North,494,NA,NA,6,4,NA,3,5,5,10,10,494,4940
78100,44,NW LOFALL RD,Minor Collector,1,1146,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1146,0
79470,7559,BALTIC LN NE,Local Access,1,814,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,814,0
79775,13663,NE CARVER DR,Local Access,1,861,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,861,0
78220,16566,PIONEER WAY NW,Minor Arterial,1,769,Rural,769,1 North,1 North,769,NA,NA,6,6,NA,4,5,5,10,10,769,7690
86250,3546,LITTLE BOSTON RD NE,Local Access,1,458,Rural,458,1 North,1 North,458,NA,NA,5,5,NA,3,5,5,10,10,458,4580
72509,18066,BIG VALLEY RD NE,Minor Collector,1,895,Rural,895,1 North,1 North,895,NA,NA,3,2,NA,4,1,1,2,2,895,1790
78220,1742,PIONEER WAY NW,Minor Arterial,1,1133,Rural,1133,1 North,1 North,1133,NA,NA,6,6,NA,4,5,5,10,10,1133,11330
78220,16107,PIONEER WAY NW,Minor Arterial,1,721,Rural,721,1 North,1 North,721,NA,NA,6,6,NA,4,5,5,10,10,721,7210
78100,4889,NE LOFALL RD,Minor Collector,1,795,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,795,0
79340,11526,SCENIC DR NE,Local Access,1,2932,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2932,0
78610,14061,NE KINMAN RD,Local Access,1,1894,Rural,1894,1 North,1 North,1894,NA,NA,1,1,NA,3,1,1,2,2,1894,3788
78950,7937,SURFCREST PL NE,Local Access,1,255,Rural,255,1 North,1 North,255,NA,NA,5,5,NA,3,5,5,10,10,255,2550
79030,8391,BEACH DR NE,Local Access,1,288,Rural,288,1 North,1 North,3,NA,NA,NA,4,NA,3,5,0,5,5,3,15
79340,4549,SCENIC DR NE,Local Access,1,684,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,684,0
79030,1262,BEACH DR NE,Local Access,1,776,Rural,776,1 North,1 North,0,NA,NA,NA,1,NA,3,1,0,1,1,0,0
79030,1262,BEACH DR NE,Local Access,1,776,Rural,776,1 North,1 North,761,NA,NA,4,NA,NA,3,0,5,5,5,761,3805
79030,1262,BEACH DR NE,Local Access,1,776,Rural,776,1 North,1 North,763,NA,NA,NA,4,NA,3,5,0,5,5,763,3815
70400,11348,HANSVILLE RD NE,Major Collector,1,1389,Rural,1389,1 North,1 North,1389,NA,NA,5,3,NA,6,1,3,4,4,1389,5556
70400,11348,HANSVILLE RD NE,Major Collector,1,1389,Rural,1389,1 North,1 North,0,NA,NA,NA,3,NA,6,1,0,1,1,0,0
74790,2018,PORT GAMBLE RD NE,Local Access,1,86,Rural,86,1 North,1 North,86,NA,NA,1,NA,NA,3,0,1,1,1,86,86
74790,2018,PORT GAMBLE RD NE,Local Access,1,86,Rural,86,1 North,1 North,80,NA,NA,NA,1,NA,3,1,0,1,1,80,80
85880,6434,NE TIMBERLAND DR,Local Access,1,298,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,298,0
85910,9628,FIRWOOD RD NE,Local Access,1,601,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,601,0
78610,6350,NW KINMAN RD,Local Access,1,65,Rural,65,1 North,1 North,65,NA,NA,1,1,NA,3,1,1,2,2,65,130
78100,10774,NW LOFALL RD,Minor Collector,1,335,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,335,0
78340,169,NW COMYN RD,Local Access,1,895,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,895,0
78490,8841,BEHAM ST NW,Local Access,1,847,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,847,0
78520,10310,NW WESLEY WAY,Local Access,1,1020,Rural,1020,1 North,1 North,1020,NA,NA,5,3,NA,3,5,5,10,10,1020,10200
78100,12690,NW LOFALL RD,Minor Collector,1,1449,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1449,0
78100,12632,NW LOFALL RD,Minor Collector,1,577,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,577,0
77650,9759,WAGHORN RD NW,Local Access,1,2732,Rural,2732,1 North,1 North,982,NA,NA,4,2,NA,3,1,5,6,6,982,5892
77650,9759,WAGHORN RD NW,Local Access,1,2732,Rural,2732,1 North,1 North,1749,NA,NA,6,2,NA,3,1,5,6,6,1749,10494
86250,9095,LITTLE BOSTON RD NE,Local Access,1,1241,Rural,1241,1 North,1 North,1241,NA,NA,5,5,NA,3,5,5,10,10,1241,12410
86250,9095,LITTLE BOSTON RD NE,Local Access,1,1241,Rural,1241,1 North,1 North,0,NA,NA,NA,5,NA,3,5,0,5,5,0,0
86250,5959,LITTLE BOSTON RD NE,Local Access,1,3761,Rural,3761,1 North,1 North,3761,NA,NA,5,5,NA,3,5,5,10,10,3761,37610
86250,5959,LITTLE BOSTON RD NE,Local Access,1,3761,Rural,3761,1 North,1 North,0,NA,NA,5,NA,NA,3,0,5,5,5,0,0
86250,11737,LITTLE BOSTON RD NE,Local Access,1,3103,Rural,3103,1 North,1 North,3103,NA,NA,5,5,NA,3,5,5,10,10,3103,31030
86250,11737,LITTLE BOSTON RD NE,Local Access,1,3103,Rural,3103,1 North,1 North,0,NA,NA,NA,5,NA,3,5,0,5,5,0,0
78560,3792,WOODPECKER HILL RD NE,Local Access,1,1246,Rural,1246,1 North,1 North,1214,NA,NA,2,NA,NA,3,0,1,1,1,1214,1214
72509,405,BIG VALLEY RD NE,Minor Collector,1,3052,Rural,3052,1 North,1 North,3052,NA,NA,3,2,NA,4,1,1,2,2,3052,6104
77340,438,NW VAA RD,Local Access,1,1770,Rural,1770,1 North,1 North,1353,NA,NA,2,2,NA,3,1,1,2,2,1353,2706
77650,15958,WAGHORN RD NW,Local Access,1,618,Rural,618,1 North,1 North,618,NA,NA,4,2,NA,3,1,5,6,6,618,3708
78220,10804,PIONEER WAY NW,Minor Arterial,1,803,Rural,803,1 North,1 North,803,NA,NA,6,6,NA,4,5,5,10,10,803,8030
77650,11831,WAGHORN RD NW,Local Access,1,974,Rural,974,1 North,1 North,974,NA,NA,4,2,NA,3,1,5,6,6,974,5844
86250,19123,LITTLE BOSTON RD NE,Local Access,1,363,Rural,363,1 North,1 North,363,NA,NA,5,5,NA,3,5,5,10,10,363,3630
86250,19124,LITTLE BOSTON RD NE,Local Access,1,604,Rural,604,1 North,1 North,604,NA,NA,5,5,NA,3,5,5,10,10,604,6040
78100,6340,LOFALL RD NW,Minor Collector,1,271,Rural,271,1 North,1 North,271,NA,NA,5,5,NA,4,5,5,10,10,271,2710
83670,6195,PARCELLS RD NE,Local Access,1,881,Rural,881,1 North,1 North,881,NA,NA,1,1,NA,3,1,1,2,2,881,1762
83697,11546,SIMON PL NE,Local Access,2,230,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,230,0
88590,11920,CYPRESS DR NE,Local Access,1,509,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,509,0
70400,8747,HANSVILLE RD NE,Major Collector,1,1646,Rural,1646,1 North,1 North,451,NA,NA,8,8,NA,6,5,5,10,10,451,4510
70400,8747,HANSVILLE RD NE,Major Collector,1,1646,Rural,1646,1 North,1 North,1194,NA,NA,6,6,NA,6,5,5,10,10,1194,11940
85880,344,NE TIMBERLAND DR,Local Access,1,317,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,317,0
77850,13666,ANSELL RD NW,Local Access,1,889,Rural,889,1 North,1 North,889,NA,NA,2,2,NA,3,1,1,2,2,889,1778
77850,13665,ANSELL RD NW,Local Access,1,293,Rural,293,1 North,1 North,293,NA,NA,2,2,NA,3,1,1,2,2,293,586
77800,9666,NW LUTES RD,Local Access,1,1616,Rural,1616,1 North,1 North,432,NA,NA,2,2,NA,3,1,1,2,2,432,864
77800,9666,NW LUTES RD,Local Access,1,1616,Rural,1616,1 North,1 North,808,NA,NA,2,2,NA,3,1,1,2,2,808,1616
77850,13657,ANSELL RD NW,Local Access,1,343,Rural,343,1 North,1 North,343,NA,NA,2,2,NA,3,1,1,2,2,343,686
77910,10428,VUEMOR CT NW,Local Access,1,181,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,181,0
78130,7964,EDGEWATER BLVD NW,Local Access,1,353,Rural,353,1 North,1 North,353,NA,NA,4,4,NA,3,5,5,10,10,353,3530
78220,9030,PIONEER WAY NW,Major Collector,1,1286,Rural,1286,1 North,1 North,1259,NA,NA,10,6,NA,6,5,5,10,10,1259,12590
78220,9030,PIONEER WAY NW,Major Collector,1,1286,Rural,1286,1 North,1 North,15,NA,NA,10,6,NA,6,5,5,10,10,15,150
78220,9030,PIONEER WAY NW,Major Collector,1,1286,Rural,1286,1 North,1 North,10,NA,NA,4,4,NA,6,3,3,6,6,10,60
78220,4460,PIONEER WAY NW,Major Collector,1,856,Rural,856,1 North,1 North,856,NA,NA,4,4,NA,6,3,3,6,6,856,5136
78220,4460,PIONEER WAY NW,Major Collector,1,856,Rural,856,1 North,1 North,0,NA,NA,NA,4,NA,6,3,0,3,3,0,0
77900,4269,NW RUSSELL ST,Local Access,1,959,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,959,0
77980,9392,NW KIMBALL ST,Local Access,1,1222,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1222,0
85850,3408,WAGNER CIR NE,Local Access,1,928,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,928,0
85870,2220,FRODESEN CIR NE,Local Access,1,964,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,964,0
88930,2442,BRANT RD NE,Local Access,1,142,Rural,142,1 North,1 North,142,NA,NA,2,2,NA,3,1,1,2,2,142,284
88870,12592,TEEL LN NE,Local Access,1,146,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,146,0
88450,2543,NE HEMLOCK LN,Local Access,1,803,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,803,0
88950,2786,BUCK RD NE,Local Access,1,886,Rural,886,1 North,1 North,886,NA,NA,3,3,NA,3,5,5,10,10,886,8860
89130,11657,DOE RD NE,Local Access,1,828,Rural,828,1 North,1 North,828,NA,NA,2,2,NA,3,1,1,2,2,828,1656
88750,12641,OLYMPIC VIEW RD NE,Local Access,1,455,Rural,455,1 North,1 North,455,NA,NA,2,2,NA,3,1,1,2,2,455,910
400,5992,TALLAGSON LN NE,Local Access,1,659,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,659,0
98041,12105,NE MARINE VIEW DR,Local Access,1,1547,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1547,0
88450,6211,NE HEMLOCK LN,Local Access,1,555,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,555,0
89020,10698,NE MAPLE PL,Local Access,1,183,Rural,183,1 North,1 North,183,NA,NA,2,2,NA,3,1,1,2,2,183,366
88950,11426,BUCK RD NE,Local Access,1,358,Rural,358,1 North,1 North,358,NA,NA,3,3,NA,3,5,5,10,10,358,3580
88900,5872,NE CEDAR LN,Local Access,1,791,Rural,791,1 North,1 North,0,NA,NA,2,NA,NA,3,0,1,1,1,0,0
88900,5872,NE CEDAR LN,Local Access,1,791,Rural,791,1 North,1 North,791,NA,NA,4,3,NA,3,5,5,10,10,791,7910
88900,12016,NE CEDAR LN,Local Access,1,347,Rural,347,1 North,1 North,347,NA,NA,2,2,NA,3,1,1,2,2,347,694
88900,12016,NE CEDAR LN,Local Access,1,347,Rural,347,1 North,1 North,0,NA,NA,4,NA,NA,3,0,5,5,5,0,0
88470,13346,BAY ST NE,Local Access,1,1247,Rural,1247,1 North,1 North,1247,NA,NA,3,3,NA,3,5,5,10,10,1247,12470
88950,10264,BUCK RD NE,Local Access,1,1348,Rural,1348,1 North,1 North,1348,NA,NA,3,3,NA,3,5,5,10,10,1348,13480
88470,6699,BAY ST NE,Local Access,1,319,Rural,319,1 North,1 North,319,NA,NA,3,3,NA,3,5,5,10,10,319,3190
88470,1004,BAY ST NE,Local Access,1,319,Rural,319,1 North,1 North,319,NA,NA,3,3,NA,3,5,5,10,10,319,3190
86550,14204,OLD HANSVILLE RD NE,Local Access,1,2133,Rural,2133,1 North,1 North,2133,NA,NA,2,2,NA,3,1,1,2,2,2133,4266
81910,11226,PRESIDENT POINT RD NE,Local Access,1,906,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,906,0
88240,5146,NE BIRCH CT,Local Access,1,534,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,534,0
88530,11015,MADRONA BLVD NE,Local Access,1,415,Rural,415,1 North,1 North,415,NA,NA,2,2,NA,3,1,1,2,2,415,830
88300,2629,NE PONDEROSA BLVD,Local Access,1,96,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,96,0
70400,487,HANSVILLE RD NE,Major Collector,1,884,Rural,884,1 North,1 North,832,NA,NA,4,4,NA,6,3,3,6,6,832,4992
89502,13072,NE WHIDBEY DR,Local Access,1,418,Rural,418,1 North,1 North,418,NA,NA,2,2,NA,3,1,1,2,2,418,836
89610,3864,PROSPECT ST NE,Local Access,1,586,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,586,0
89860,1002,NE MOUNTAIN VIEW DR,Local Access,1,1127,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1127,0
83670,15159,PARCELLS RD NE,Local Access,1,702,Rural,702,1 North,1 North,702,NA,NA,1,1,NA,3,1,1,2,2,702,1404
83670,588,PARCELLS RD NE,Local Access,1,1254,Rural,1254,1 North,1 North,1254,NA,NA,1,1,NA,3,1,1,2,2,1254,2508
83672,14287,RASH RD NE,Local Access,1,1039,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1039,0
85920,9954,NE GAMBLEWOOD RD,Local Access,1,294,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,294,0
85920,6243,NE GAMBLEWOOD RD,Local Access,1,301,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,301,0
84477,1220,NE 4TH ST,Local Access,2,254,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254,0
84575,1426,NE 3RD ST,Local Access,2,341,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,341,0
84420,7862,NE 2ND ST,Local Access,2,343,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,343,0
84210,7397,BANNISTER ST NE,Local Access,2,137,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,137,0
84210,3815,BANNISTER ST NE,Local Access,2,114,Urban,114,1 North,1 North,0,NA,NA,NA,7,5,NA,2,0,2,2,0,0
84210,10967,BANNISTER ST NE,Local Access,2,281,Urban,281,1 North,1 North,281,NA,NA,8,7,5,NA,2,2,4,4,281,1124
84210,228,BANNISTER ST NE,Local Access,2,190,Urban,190,1 North,1 North,190,NA,NA,8,7,5,NA,2,2,4,4,190,760
84210,4852,BANNISTER ST NE,Local Access,2,327,Urban,327,1 North,1 North,327,NA,NA,8,7,5,NA,2,2,4,4,327,1308
84210,4790,BANNISTER ST NE,Local Access,2,186,Urban,186,1 North,1 North,186,NA,NA,8,7,5,NA,2,2,4,4,186,744
84810,6691,CENTRAL AVE NE,Local Access,2,269,Urban,269,1 North,1 North,257,NA,5,NA,NA,5,NA,5,0,5,5,257,1285
84420,1048,NE 2ND ST,Local Access,2,299,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,299,0
7035,18010,NILSEN LN NW,Local Access,2,1398,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1398,0
85803,5225,GAMBLE BAY RD NE,Local Access,1,3196,Rural,3196,1 North,1 North,2442,NA,NA,2,2,NA,3,1,1,2,2,2442,4884
85803,5225,GAMBLE BAY RD NE,Local Access,1,3196,Rural,3196,1 North,1 North,753,NA,NA,2,2,NA,3,1,1,2,2,753,1506
86960,6186,HOOD CANAL DR NE,Minor Collector,1,2931,Rural,2931,1 North,1 North,2931,NA,NA,4,4,NA,4,5,5,10,10,2931,29310
86960,11290,HOOD CANAL DR NE,Minor Collector,1,281,Rural,281,1 North,1 North,73,NA,NA,4,4,NA,4,5,5,10,10,73,730
86960,11290,HOOD CANAL DR NE,Minor Collector,1,281,Rural,281,1 North,1 North,208,NA,NA,6,6,NA,4,5,5,10,10,208,2080
86960,12700,HOOD CANAL DR NE,Minor Collector,1,512,Rural,512,1 North,1 North,512,NA,NA,4,4,NA,4,5,5,10,10,512,5120
86960,5403,HOOD CANAL DR NE,Minor Collector,1,604,Rural,604,1 North,1 North,307,NA,NA,4,4,NA,4,5,5,10,10,307,3070
86960,5403,HOOD CANAL DR NE,Minor Collector,1,604,Rural,604,1 North,1 North,296,NA,NA,4,4,NA,4,5,5,10,10,296,2960
86250,6202,NE LITTLE BOSTON RD,Local Access,1,910,Rural,910,1 North,1 North,490,NA,NA,5,5,NA,3,5,5,10,10,490,4900
86250,6202,NE LITTLE BOSTON RD,Local Access,1,910,Rural,910,1 North,1 North,0,NA,NA,NA,5,NA,3,5,0,5,5,0,0
86250,6202,NE LITTLE BOSTON RD,Local Access,1,910,Rural,910,1 North,1 North,420,NA,NA,5,5,NA,3,5,5,10,10,420,4200
86960,1181,HOOD CANAL DR NE,Minor Collector,1,2119,Rural,2119,1 North,1 North,2119,NA,NA,4,4,NA,4,5,5,10,10,2119,21190
85803,1740,GAMBLE BAY RD NE,Local Access,1,182,Rural,182,1 North,1 North,182,NA,NA,2,2,NA,3,1,1,2,2,182,364
83730,2114,BARRETT RD NE,Local Access,2,536,Urban,536,1 North,1 North,73,NA,3,NA,NA,5,NA,1,0,1,1,73,73
83730,18081,BARRETT RD NE,Local Access,2,194,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,194,0
83670,18598,PARCELLS RD NE,Local Access,1,294,Rural,294,1 North,1 North,294,NA,NA,1,1,NA,3,1,1,2,2,294,588
86671,18091,NE WEST KINGSTON RD,Major Collector,2,542,Urban,542,1 North,1 North,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
86671,18091,NE WEST KINGSTON RD,Major Collector,2,542,Urban,542,1 North,1 North,542,NA,NA,6,6,6,NA,2,2,4,4,542,2168
83670,18283,PARCELLS RD NE,Local Access,1,399,Rural,399,1 North,1 North,399,NA,NA,1,1,NA,3,1,1,2,2,399,798
87080,12308,BRIDGE VIEW DR NE,Local Access,1,2362,Rural,2362,1 North,1 North,2362,NA,NA,4,NA,NA,3,0,5,5,5,2362,11810
86250,10951,LITTLE BOSTON RD NE,Minor Collector,1,4675,Rural,4675,1 North,1 North,1982,NA,NA,6,6,NA,4,5,5,10,10,1982,19820
86250,10951,LITTLE BOSTON RD NE,Minor Collector,1,4675,Rural,4675,1 North,1 North,2693,NA,NA,6,6,NA,4,5,5,10,10,2693,26930
87160,10971,NE CLIFFSIDE RD,Minor Collector,1,2779,Rural,2779,1 North,1 North,2779,NA,NA,4,4,NA,4,5,5,10,10,2779,27790
86010,528,GAMBLE PL NE,Local Access,1,5901,Rural,5901,1 North,1 North,5901,NA,NA,1,1,NA,3,1,1,2,2,5901,11802
84210,14576,BANNISTER ST NE,Local Access,2,34,Urban,34,1 North,1 North,34,NA,NA,8,7,5,NA,2,2,4,4,34,136
70400,6428,HANSVILLE RD NE,Major Collector,1,3794,Rural,3794,1 North,1 North,3794,NA,NA,7,8,NA,6,5,5,10,10,3794,37940
70400,6428,HANSVILLE RD NE,Major Collector,1,3794,Rural,3794,1 North,1 North,0,NA,NA,NA,8,NA,6,5,0,5,5,0,0
70400,4286,HANSVILLE RD NE,Major Collector,1,1578,Rural,1578,1 North,1 North,1062,NA,NA,7,8,NA,6,5,5,10,10,1062,10620
70400,4286,HANSVILLE RD NE,Major Collector,1,1578,Rural,1578,1 North,1 North,515,NA,NA,6,6,NA,6,5,5,10,10,515,5150
88800,9901,VISTA KEY DR NE,Local Access,1,149,Rural,149,1 North,1 North,149,NA,NA,2,2,NA,3,1,1,2,2,149,298
89507,5500,SHERLIND RD NE,Local Access,1,301,Rural,301,1 North,1 North,301,NA,NA,2,2,NA,3,1,1,2,2,301,602
87502,4183,WAUKEENA PL NE,Local Access,1,438,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,438,0
87501,7561,TINKER PL NE,Local Access,1,660,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,660,0
88800,9234,VISTA KEY DR NE,Local Access,1,595,Rural,595,1 North,1 North,595,NA,NA,2,2,NA,3,1,1,2,2,595,1190
87499,7560,BENCHMARK AVE NE,Local Access,1,2507,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2507,0
87499,2313,BENCHMARK AVE NE,Local Access,1,390,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,390,0
87499,4184,BENCHMARK AVE NE,Local Access,1,1609,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1609,0
89507,11832,SHERLIND RD NE,Local Access,1,551,Rural,551,1 North,1 North,551,NA,NA,2,2,NA,3,1,1,2,2,551,1102
89503,850,ADAM RD NE,Local Access,1,308,Rural,308,1 North,1 North,308,NA,NA,3,3,NA,3,5,5,10,10,308,3080
70400,16179,HANSVILLE RD NE,Major Collector,1,315,Rural,315,1 North,1 North,315,NA,NA,5,3,NA,6,1,3,4,4,315,1260
70400,98,HANSVILLE RD NE,Major Collector,1,1326,Rural,1326,1 North,1 North,0,NA,NA,5,NA,NA,6,0,3,3,3,0,0
70400,98,HANSVILLE RD NE,Major Collector,1,1326,Rural,1326,1 North,1 North,1326,NA,NA,5,3,NA,6,1,3,4,4,1326,5304
86250,18000,LITTLE BOSTON RD NE,Local Access,1,1846,Rural,1846,1 North,1 North,662,NA,NA,6,6,NA,3,5,5,10,10,662,6620
86250,18000,LITTLE BOSTON RD NE,Local Access,1,1846,Rural,1846,1 North,1 North,1184,NA,NA,5,5,NA,3,5,5,10,10,1184,11840
86250,17002,LITTLE BOSTON RD NE,Local Access,1,691,Rural,691,1 North,1 North,691,NA,NA,5,5,NA,3,5,5,10,10,691,6910
86810,8096,PILOT POINT RD NE,Local Access,1,2330,Rural,2330,1 North,1 North,2330,NA,NA,2,2,NA,3,1,1,2,2,2330,4660
86250,10815,NE LITTLE BOSTON RD,Local Access,1,1219,Rural,1219,1 North,1 North,1219,NA,NA,5,5,NA,3,5,5,10,10,1219,12190
85803,10796,GAMBLE BAY RD NE,Local Access,1,2892,Rural,2892,1 North,1 North,2035,NA,NA,2,2,NA,3,1,1,2,2,2035,4070
85803,10796,GAMBLE BAY RD NE,Local Access,1,2892,Rural,2892,1 North,1 North,856,NA,NA,2,2,NA,3,1,1,2,2,856,1712
85270,9831,LINDVOG RD NE,Local Access,1,968,Rural,968,1 North,1 North,968,NA,NA,NA,1,NA,3,1,0,1,1,968,968
86630,7344,HOFFMAN RD NE,Local Access,1,4219,Rural,4219,1 North,1 North,4219,NA,NA,2,2,NA,3,1,1,2,2,4219,8438
86630,15974,HOFFMAN RD NE,Local Access,1,1864,Rural,1864,1 North,1 North,1864,NA,NA,2,2,NA,3,1,1,2,2,1864,3728
83690,10337,BARBER CUT OFF RD NE,Local Access,2,332,Urban,332,1 North,1 North,332,NA,NA,6,2,5,NA,1,2,3,3,332,996
83690,12139,BARBER CUT OFF RD NE,Local Access,2,608,Urban,608,1 North,1 North,608,NA,NA,6,2,5,NA,1,2,3,3,608,1824
85800,18290,NE 288TH ST,Local Access,1,735,Rural,735,1 North,1 North,735,NA,NA,2,2,NA,3,1,1,2,2,735,1470
85270,15997,LINDVOG RD NE,Local Access,1,308,Rural,308,1 North,1 North,308,NA,NA,NA,1,NA,3,1,0,1,1,308,308
85270,16046,LINDVOG RD NE,Local Access,1,187,Rural,187,1 North,1 North,187,NA,NA,NA,1,NA,3,1,0,1,1,187,187
86960,16052,HOOD CANAL DR NE,Minor Collector,1,737,Rural,737,1 North,1 North,737,NA,NA,4,4,NA,4,5,5,10,10,737,7370
86960,9824,HOOD CANAL DR NE,Minor Collector,1,1982,Rural,1982,1 North,1 North,1970,NA,NA,4,NA,NA,4,0,5,5,5,1970,9850
86960,9824,HOOD CANAL DR NE,Minor Collector,1,1982,Rural,1982,1 North,1 North,1982,NA,NA,NA,4,NA,4,5,0,5,5,1982,9910
86250,10222,NE LITTLE BOSTON RD,Local Access,1,2133,Rural,2133,1 North,1 North,709,NA,NA,5,5,NA,3,5,5,10,10,709,7090
86250,10222,NE LITTLE BOSTON RD,Local Access,1,2133,Rural,2133,1 North,1 North,1423,NA,NA,5,5,NA,3,5,5,10,10,1423,14230
8000,1222,HOOD CANAL DR NE,Local Access,1,1143,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1143,0
87090,197,NE BRIDGE VIEW PL,Local Access,1,200,Rural,200,1 North,1 North,200,NA,NA,2,2,NA,3,1,1,2,2,200,400
86671,4876,NE WEST KINGSTON RD,Major Collector,2,916,Urban,916,1 North,1 North,916,NA,NA,6,6,6,NA,2,2,4,4,916,3664
86671,4876,NE WEST KINGSTON RD,Major Collector,2,916,Urban,916,1 North,1 North,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
86671,1726,NE WEST KINGSTON RD,Major Collector,2,286,Urban,286,1 North,1 North,286,NA,NA,6,6,6,NA,2,2,4,4,286,1144
86671,12309,NE WEST KINGSTON RD,Major Collector,2,632,Urban,632,1 North,1 North,632,NA,NA,6,6,6,NA,2,2,4,4,632,2528
86671,12309,NE WEST KINGSTON RD,Major Collector,2,632,Urban,632,1 North,1 North,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
