RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
12820,11663,NW OVERLAND TRL,Local Access,1,864,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,864,0
12470,12460,RHODODENDRON WAY NW,Local Access,1,415,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,415,0
12365,8394,TAHUYEH DR W,Local Access,1,309,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,309,0
12410,13156,TAHUYEH PL W,Local Access,1,749,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,749,0
12760,13271,NW SYMINGTON PKWY,Local Access,1,539,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,539,0
12365,232,TAHUYEH DR W,Local Access,1,298,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,298,0
12360,990,W TAHUYEH DR,Local Access,1,1393,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1393,0
13429,8107,NW NEWBERRY HILL RD,Minor Arterial,2,540,Urban,540,3 Central,3 Central,540,NA,NA,8,8,6,NA,2,2,4,4,540,2160
13875,9085,NW FRANCIS DR,Local Access,2,166,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,166,0
13862,15771,NW WALGREN DR,Local Access,2,611,Urban,611,3 Central,3 Central,151,3,NA,NA,NA,5,NA,0,1,1,1,151,151
13862,15771,NW WALGREN DR,Local Access,2,611,Urban,611,3 Central,3 Central,608,NA,3,NA,NA,5,NA,1,0,1,1,608,608
13430,815,KITSAP CT NW,Local Access,2,113,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,113,0
19519,6527,CHICO WAY NW,Minor Arterial,2,646,Urban,646,3 Central,3 Central,646,NA,NA,8,6,6,NA,2,2,4,4,646,2584
19800,9975,NW ELDORADO BLVD,Local Access,2,636,Urban,636,3 Central,3 Central,68,NA,NA,6,6,5,NA,2,2,4,4,68,272
19800,9975,NW ELDORADO BLVD,Local Access,2,636,Urban,636,3 Central,3 Central,1,NA,NA,6,6,5,NA,2,2,4,4,1,4
19800,9975,NW ELDORADO BLVD,Local Access,2,636,Urban,636,3 Central,3 Central,318,NA,NA,8,10,5,NA,2,2,4,4,318,1272
19800,9975,NW ELDORADO BLVD,Local Access,2,636,Urban,636,3 Central,3 Central,238,NA,NA,6,6,5,NA,2,2,4,4,238,952
19800,7277,NW ELDORADO BLVD,Local Access,2,686,Urban,686,3 Central,3 Central,686,NA,NA,6,6,5,NA,2,2,4,4,686,2744
10520,14916,NELLITA RD NW,Local Access,1,1761,Rural,1761,3 Central,3 Central,1761,NA,NA,2,2,NA,3,1,1,2,2,1761,3522
13872,3750,NW 82ND ST,Local Access,2,943,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,943,0
13872,9227,NW 82ND ST,Local Access,2,554,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,554,0
13872,11244,NW 82ND ST,Local Access,2,247,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,247,0
11070,8804,MIAMI BEACH RD NW,Local Access,1,204,Rural,204,3 Central,3 Central,104,NA,NA,2,2,NA,3,1,1,2,2,104,208
11070,8804,MIAMI BEACH RD NW,Local Access,1,204,Rural,204,3 Central,3 Central,100,NA,NA,2,2,NA,3,1,1,2,2,100,200
13862,10174,NW WALGREN DR,Local Access,2,762,Urban,762,3 Central,3 Central,654,3,NA,NA,NA,5,NA,0,1,1,1,654,654
13862,10174,NW WALGREN DR,Local Access,2,762,Urban,762,3 Central,3 Central,756,NA,3,NA,NA,5,NA,1,0,1,1,756,756
10920,7314,NW MAPLE LN,Local Access,1,1270,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1270,0
13875,8309,NW FRANCIS DR,Local Access,2,222,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,222,0
19154,7859,ERLANDS BEACH LOOP NW,Local Access,1,727,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,727,0
11010,11560,SCENIC BEACH RD NW,Local Access,1,535,Rural,535,3 Central,3 Central,535,NA,NA,2,2,NA,3,1,1,2,2,535,1070
11260,11452,ALPENVIEW PL NW,Local Access,1,711,Rural,711,3 Central,3 Central,711,NA,NA,3,3,NA,3,5,5,10,10,711,7110
13875,5444,NW FRANCIS DR,Local Access,2,108,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,108,0
12779,5375,LONGHORN DR NW,Local Access,1,141,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,141,0
11090,5511,PRIDDY VISTA RD NW,Local Access,1,1279,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1279,0
11110,4592,NW RHODA LN,Local Access,1,571,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,571,0
13423,3716,SESAME ST NW,Local Access,1,1324,Rural,1324,3 Central,3 Central,1324,NA,NA,4,4,NA,3,5,5,10,10,1324,13240
13875,2665,NW FRANCIS DR,Local Access,2,518,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,518,0
10730,8703,CAMP LN NW,Local Access,1,1118,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1118,0
12880,3573,NW WILDCAT LAKE RD,Local Access,1,681,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,681,0
12776,9307,TIETON PL NW,Local Access,1,125,Rural,125,3 Central,3 Central,118,NA,NA,4,4,NA,3,5,5,10,10,118,1180
11075,9930,MISERY POINT RD NW,Local Access,1,8356,Rural,8356,3 Central,3 Central,8350,NA,NA,4,4,NA,3,5,5,10,10,8350,83500
13605,13122,NEWBERRY PL NW,Local Access,2,262,Urban,262,3 Central,3 Central,262,3,NA,NA,NA,5,NA,0,1,1,1,262,262
13871,4934,82ND PL NW,Local Access,2,190,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,0
13429,5687,NW NEWBERRY HILL RD,Minor Arterial,2,196,Urban,196,3 Central,3 Central,81,NA,NA,8,8,6,NA,2,2,4,4,81,324
13429,5687,NW NEWBERRY HILL RD,Minor Arterial,2,196,Urban,196,3 Central,3 Central,85,NA,NA,8,8,6,NA,2,2,4,4,85,340
13429,5687,NW NEWBERRY HILL RD,Minor Arterial,2,196,Urban,196,3 Central,3 Central,5,NA,NA,8,8,6,NA,2,2,4,4,5,20
13429,3211,NW NEWBERRY HILL RD,Minor Arterial,2,812,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,812,0
13604,5574,NW NEWBERRY LN,Local Access,2,636,Urban,636,3 Central,3 Central,633,NA,NA,2,2,5,NA,1,1,2,2,633,1266
17800,18405,BURWELL ST,Local Access,2,0,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
16829,18413,BREMERTON BLVD W,Local Access,2,0,Urban,0,3 Central,3 Central,0,NA,NA,3,3,5,NA,1,1,2,2,0,0
5030,11170,NE 31ST ST,Local Access,2,25,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,0
50509,1439,TRACYTON BEACH RD NW,Major Collector,2,0,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
58105,13248,IOKA WAY NW,Local Access,1,1726,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1726,0
54600,19310,NE RIDDELL RD,Minor Arterial,2,19,Urban,19,3 Central,3 Central,19,NA,NA,NA,4,6,NA,1,0,1,1,19,19
1052,10143,JEFFERY LN NW,Local Access,1,1426,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1426,0
56142,11722,JUANITA CIR NE,Local Access,2,161,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,161,0
56970,874,BUCKTHORN DR NE,Local Access,2,666,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,666,0
56560,885,NE JOHN CARLSON RD,Major Collector,2,232,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0
17402,4233,W WERNER RD,Major Collector,2,322,Urban,322,3 Central,3 Central,322,NA,NA,4,4,6,NA,1,1,2,2,322,644
17402,7622,W WERNER RD,Major Collector,2,340,Urban,340,3 Central,3 Central,340,NA,NA,4,4,6,NA,1,1,2,2,340,680
56994,834,NE SILVER PINE DR,Local Access,2,240,Urban,240,3 Central,3 Central,240,NA,3,NA,NA,5,NA,1,0,1,1,240,240
56346,1969,NE 73RD ST,Local Access,2,914,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,914,0
50915,14987,ILLAHEE RD NE,Minor Arterial,2,161,Urban,161,3 Central,3 Central,161,NA,NA,2,2,6,NA,1,1,2,2,161,322
56430,10364,CORTEZ PL NW,Local Access,2,992,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,992,0
56334,10413,NE LEXINGTON DR,Local Access,2,296,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,296,0
56823,11142,WITHERS PL NW,Local Access,2,527,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,527,0
54452,630,CREEK WOOD PL NE,Local Access,2,412,Urban,412,3 Central,3 Central,396,NA,NA,NA,3,5,NA,1,0,1,1,396,396
55160,8618,NW TRACY AVE,Local Access,2,254,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254,0
56564,8624,NE SHEFFIELD PL,Local Access,2,551,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,551,0
56356,10057,NE LOYOLA ST,Local Access,2,1098,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1098,0
56230,651,GRACELAND RD NE,Local Access,2,519,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,519,0
56398,10014,NW 73RD ST,Local Access,2,267,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,267,0
56397,7752,LARKSPUR PL NW,Local Access,2,102,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,102,0
56417,7911,ORCAS PL NW,Local Access,2,445,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,445,0
55831,7553,NW VERMONT CT,Local Access,2,594,Urban,594,3 Central,3 Central,594,NA,NA,1,1,5,NA,1,1,2,2,594,1188
57702,9087,NW PETE ROSS WAY,Local Access,2,1241,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1241,0
57702,19385,NW PETE ROSS WAY,Local Access,2,1221,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1221,0
56963,12452,BLUE OAK PKWY NE,Local Access,2,463,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,463,0
56409,12218,NE FAIRGROUNDS RD,Minor Arterial,2,409,Urban,409,3 Central,3 Central,409,NA,NA,5,5,6,NA,1,1,2,2,409,818
53820,12263,NE NORMANDY DR,Local Access,2,295,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,295,0
56963,12969,BLUE OAK PKWY NE,Local Access,2,212,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212,0
18410,3446,NW HOPE ST,Local Access,2,390,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,390,0
56409,3454,NE FAIRGROUNDS RD,Minor Arterial,2,281,Urban,281,3 Central,3 Central,281,NA,NA,5,5,6,NA,1,1,2,2,281,562
54600,11074,NE RIDDELL RD,Minor Arterial,2,116,Urban,116,3 Central,3 Central,116,NA,NA,3,3,6,NA,1,1,2,2,116,232
54600,11360,NE RIDDELL RD,Minor Arterial,2,1465,Urban,1465,3 Central,3 Central,5,NA,NA,5,5,6,NA,1,1,2,2,5,10
54600,11360,NE RIDDELL RD,Minor Arterial,2,1465,Urban,1465,3 Central,3 Central,1460,NA,NA,5,5,6,NA,1,1,2,2,1460,2920
54600,2639,NE RIDDELL RD,Minor Arterial,2,179,Urban,179,3 Central,3 Central,179,NA,NA,5,5,6,NA,1,1,2,2,179,358
56586,12913,CORALIE PL NW,Local Access,2,393,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,393,0
54600,13144,NW RIDDELL RD,Minor Arterial,2,260,Urban,260,3 Central,3 Central,260,NA,NA,5,5,6,NA,1,1,2,2,260,520
54600,1954,NE RIDDELL RD,Minor Arterial,2,0,Urban,0,3 Central,3 Central,0,NA,NA,NA,3,6,NA,1,0,1,1,0,0
54600,7774,NE RIDDELL RD,Minor Arterial,2,217,Urban,217,3 Central,3 Central,217,NA,NA,3,3,6,NA,1,1,2,2,217,434
56349,7492,KIMI CT NE,Local Access,2,120,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,120,0
54465,9359,NE WISE ST,Local Access,2,241,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,241,0
18520,12738,PRICE RD,Major Collector,2,334,Urban,334,3 Central,3 Central,334,NA,NA,2,2,6,NA,1,1,2,2,334,668
56160,9622,NE WINSTON DR,Local Access,2,460,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,460,0
53540,8288,NE PINEWOOD DR,Local Access,2,264,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,264,0
55370,11782,JOHNSON ST NW,Local Access,2,363,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,363,0
18150,11720,ROCKY POINT RD NW,Major Collector,2,161,Urban,161,3 Central,3 Central,161,NA,NA,NA,3,6,NA,1,0,1,1,161,161
56413,12032,NW SAN JUAN DR,Local Access,2,234,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,234,0
56961,11027,HICKORY ST NE,Local Access,2,471,Urban,471,3 Central,3 Central,471,3,NA,NA,NA,5,NA,0,1,1,1,471,471
56896,2951,NE KNIGHTS CT,Local Access,2,185,Urban,185,3 Central,3 Central,139,3,NA,NA,NA,5,NA,0,1,1,1,139,139
56333,11033,AVON CT NE,Local Access,2,514,Urban,514,3 Central,3 Central,514,NA,NA,1,1,5,NA,1,1,2,2,514,1028
56409,11054,NW FAIRGROUNDS RD,Minor Arterial,2,327,Urban,327,3 Central,3 Central,327,NA,NA,4,2,6,NA,1,1,2,2,327,654
55090,10997,NW NICHOLS AVE,Local Access,2,275,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,275,0
56378,10695,NE MARLENE CT,Local Access,2,209,Urban,209,3 Central,3 Central,199,NA,3,NA,NA,5,NA,1,0,1,1,199,199
54310,8291,NE ALL VIEW BLVD,Local Access,2,364,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,364,0
54670,7485,FIR DR NE,Local Access,2,339,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,339,0
54670,11028,FIR DR NE,Local Access,2,369,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,369,0
54670,1284,FIR DR NE,Local Access,2,795,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,795,0
54810,4800,MADRONA AVE NE,Local Access,2,1689,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1689,0
56416,357,CAMANO CT NW,Local Access,2,106,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106,0
50915,1094,ILLAHEE RD NE,Minor Arterial,2,890,Urban,890,3 Central,3 Central,890,NA,NA,2,2,6,NA,1,1,2,2,890,1780
50915,4027,ILLAHEE RD NE,Minor Arterial,2,771,Urban,771,3 Central,3 Central,0,NA,NA,2,2,6,NA,1,1,2,2,0,0
51690,11402,PINE RD NE,Major Collector,2,196,Urban,196,3 Central,3 Central,25,NA,NA,4,5,6,NA,1,1,2,2,25,50
51690,11402,PINE RD NE,Major Collector,2,196,Urban,196,3 Central,3 Central,171,NA,NA,4,4,6,NA,1,1,2,2,171,342
18150,11719,ROCKY POINT RD NW,Major Collector,2,667,Urban,667,3 Central,3 Central,667,NA,NA,NA,3,6,NA,1,0,1,1,667,667
18150,14294,ROCKY POINT RD NW,Major Collector,2,281,Urban,281,3 Central,3 Central,281,NA,NA,NA,3,6,NA,1,0,1,1,281,281
51690,636,PINE RD NE,Major Collector,2,317,Urban,317,3 Central,3 Central,317,NA,NA,4,4,6,NA,1,1,2,2,317,634
55275,11509,TRACYTON BLVD NW,Minor Arterial,2,1153,Urban,1153,3 Central,3 Central,2,NA,NA,4,4,6,NA,1,1,2,2,2,4
55275,11509,TRACYTON BLVD NW,Minor Arterial,2,1153,Urban,1153,3 Central,3 Central,1150,NA,NA,4,6,6,NA,2,1,3,3,1150,3450
55275,5896,TRACYTON BLVD NW,Minor Arterial,2,1913,Urban,1913,3 Central,3 Central,1913,NA,NA,4,4,6,NA,1,1,2,2,1913,3826
55275,6259,TRACYTON BLVD NW,Minor Arterial,2,1001,Urban,1001,3 Central,3 Central,8,NA,NA,4,4,6,NA,1,1,2,2,8,16
55275,6259,TRACYTON BLVD NW,Minor Arterial,2,1001,Urban,1001,3 Central,3 Central,992,NA,NA,4,4,6,NA,1,1,2,2,992,1984
10350,3386,W HOLLY VIEW DR,Local Access,1,1896,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1896,0
10350,19388,W HOLLY VIEW DR,Local Access,1,316,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,316,0
51670,3873,NE WOODS PL,Local Access,2,887,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,887,0
54310,14919,NE ALL VIEW BLVD,Local Access,2,311,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,311,0
54818,15150,NE OCASTA ST,Local Access,2,101,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,101,0
18550,7383,FRANCIS AVE NW,Local Access,2,365,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,365,0
56994,3930,NE SILVER PINE DR,Local Access,2,411,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,0
56994,3104,NE SILVER PINE DR,Local Access,2,352,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,352,0
1066,8746,CO ROAD 155,Local Access,1,2258,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2258,0
56994,1615,NE SILVER PINE DR,Local Access,2,414,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,414,0
56344,12436,THASOS AVE NE,Local Access,2,1071,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1071,0
54802,12024,TYEE PL NE,Local Access,2,69,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,69,0
54600,74,NW RIDDELL RD,Minor Arterial,2,255,Urban,255,3 Central,3 Central,255,NA,NA,5,5,6,NA,1,1,2,2,255,510
54600,74,NW RIDDELL RD,Minor Arterial,2,255,Urban,255,3 Central,3 Central,1,NA,NA,5,5,6,NA,1,1,2,2,1,2
54600,11884,NE RIDDELL RD,Minor Arterial,2,964,Urban,964,3 Central,3 Central,964,NA,NA,5,5,6,NA,1,1,2,2,964,1928
54600,11884,NE RIDDELL RD,Minor Arterial,2,964,Urban,964,3 Central,3 Central,0,NA,NA,4,6,6,NA,2,1,3,3,0,0
54600,2060,NE RIDDELL RD,Minor Arterial,2,543,Urban,543,3 Central,3 Central,276,NA,NA,4,4,6,NA,1,1,2,2,276,552
54600,2060,NE RIDDELL RD,Minor Arterial,2,543,Urban,543,3 Central,3 Central,267,NA,NA,4,6,6,NA,2,1,3,3,267,801
56321,10995,TROY LN NE,Local Access,2,988,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,988,0
54600,604,NE RIDDELL RD,Minor Arterial,2,1291,Urban,1291,3 Central,3 Central,1291,NA,NA,NA,3,6,NA,1,0,1,1,1291,1291
54600,5916,NE RIDDELL RD,Minor Arterial,2,373,Urban,373,3 Central,3 Central,266,NA,NA,4,4,6,NA,1,1,2,2,266,532
18220,7775,NW OLDER AVE,Local Access,2,383,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,383,0
17932,8097,NW 18TH ST,Local Access,2,410,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,410,0
17932,7278,NW 18TH ST,Local Access,2,451,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,451,0
17932,1097,NW 18TH ST,Local Access,2,426,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,426,0
56994,10564,NE SILVER PINE DR,Local Access,2,199,Urban,199,3 Central,3 Central,199,NA,3,NA,NA,5,NA,1,0,1,1,199,199
56353,10573,TRICA AVE NE,Local Access,2,232,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0
55370,10535,JOHNSON ST NW,Local Access,2,405,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,405,0
55670,11514,HYLEN AVE NE,Local Access,2,325,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,325,0
53540,11566,NE PINEWOOD DR,Local Access,2,274,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,274,0
57030,11229,NW FAIRWOOD WAY,Local Access,2,319,Urban,319,3 Central,3 Central,308,NA,3,NA,NA,5,NA,1,0,1,1,308,308
54804,5522,NE MAKAH CT,Local Access,2,159,Urban,159,3 Central,3 Central,142,NA,NA,1,1,5,NA,1,1,2,2,142,284
56140,7351,NE MCWILLIAMS RD,Minor Arterial,2,519,Urban,519,3 Central,3 Central,519,NA,NA,4,4,6,NA,1,1,2,2,519,1038
56330,4395,CLOVER BLOSSOM LN NE,Local Access,2,201,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,201,0
56140,15145,NE MCWILLIAMS RD,Minor Arterial,2,172,Urban,172,3 Central,3 Central,172,NA,NA,4,4,6,NA,1,1,2,2,172,344
51740,7744,NE SUTTON PL,Local Access,2,524,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,524,0
51760,71,NE MELANIE CT,Local Access,2,515,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,515,0
54930,1477,NAVAJO TRL NE,Local Access,2,854,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,854,0
51762,7319,NE PINECREST DR,Local Access,2,176,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,176,0
56960,3008,NE CONIFER DR,Local Access,2,186,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,186,0
51762,1419,NE PINECREST DR,Local Access,2,340,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,340,0
54832,4294,LIVERPOOL CT NE,Local Access,2,371,Urban,371,3 Central,3 Central,328,NA,NA,6,1,5,NA,1,2,3,3,328,984
56960,11993,NE CONIFER DR,Local Access,2,661,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,661,0
56411,3064,OAK PARK DR NW,Local Access,2,189,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189,0
56411,11344,OAK PARK DR NW,Local Access,2,379,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,379,0
56962,7016,NE HAZELWOOD PL,Local Access,2,561,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,561,0
56403,7389,BRIDLE VIEW CT NW,Local Access,2,192,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,0
56731,4738,CLIPPER PL NW,Local Access,2,880,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,880,0
56850,5787,OLSON RD NW,Local Access,2,1376,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1376,0
17600,13988,W M ST,Local Access,2,249,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,249,0
53975,8518,ALMIRA DR NE,Local Access,2,2642,Urban,2642,3 Central,3 Central,1181,NA,5,NA,NA,5,NA,5,0,5,5,1181,5905
53975,8518,ALMIRA DR NE,Local Access,2,2642,Urban,2642,3 Central,3 Central,776,NA,NA,6,4,5,NA,1,2,3,3,776,2328
54950,5594,UNIVERSITY POINT CIR NE,Local Access,2,325,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,325,0
12050,5699,MISSION LAKE SHORE DR W,Local Access,1,523,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,523,0
13350,3425,ECHO VALLEY RD NW,Local Access,1,3583,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3583,0
54950,12042,UNIVERSITY POINT CIR NE,Local Access,2,501,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,501,0
56160,8011,NE WINSTON DR,Local Access,2,235,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,235,0
13350,19391,ECHO VALLEY RD NW,Local Access,1,1784,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1784,0
56160,9192,NE WINSTON DR,Local Access,2,247,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,247,0
56401,11305,BRIDLE VALE BLVD NW,Local Access,2,471,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,471,0
56320,11311,JOHNSON RD NE,Local Access,2,993,Urban,993,3 Central,3 Central,497,NA,NA,1,1,5,NA,1,1,2,2,497,994
54803,12121,NE QUINAULT DR,Local Access,2,409,Urban,409,3 Central,3 Central,409,NA,NA,1,1,5,NA,1,1,2,2,409,818
