RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
21500,3421,SW CHRISTMAS TREE LN,Local Access,1,898,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,898,0
21500,14981,SW CHRISTMAS TREE LN,Local Access,1,1074,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1074,0
32850,9779,SE LELA LN,Local Access,1,1251,Rural,1251,2 South,2 South,1217,NA,NA,3,3,NA,3,5,5,10,10,1217,12170
31009,9972,SE MULLENIX RD,Minor Arterial,1,130,Rural,130,2 South,2 South,130,NA,NA,4,4,NA,4,5,5,10,10,130,1300
24610,6252,LILLEHEI LN SE,Local Access,1,771,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,771,0
32801,8104,SE ARTHUR CT,Local Access,1,891,Rural,891,2 South,2 South,891,NA,NA,2,2,NA,3,1,1,2,2,891,1782
33765,8564,BOWE LN SE,Local Access,1,378,Rural,378,2 South,2 South,378,NA,NA,3,3,NA,3,5,5,10,10,378,3780
30060,2936,SE NELSON RD,Minor Collector,1,1312,Rural,1312,2 South,2 South,1312,NA,NA,4,4,NA,4,5,5,10,10,1312,13120
33767,7496,SE SKYHAWK LN,Local Access,1,656,Rural,656,2 South,2 South,656,NA,NA,3,3,NA,3,5,5,10,10,656,6560
31009,7539,SE MULLENIX RD,Minor Arterial,1,367,Rural,367,2 South,2 South,367,NA,NA,4,4,NA,4,5,5,10,10,367,3670
24110,12207,BUTLER AVE SW,Local Access,1,979,Rural,979,2 South,2 South,978,NA,NA,1,1,NA,3,1,1,2,2,978,1956
21240,4378,SW HUNTER RD,Local Access,1,1944,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1944,0
21709,4945,BETHEL BURLEY RD SE,Major Collector,1,3384,Rural,3384,2 South,2 South,7,NA,NA,5,5,NA,6,3,3,6,6,7,42
21709,4945,BETHEL BURLEY RD SE,Major Collector,1,3384,Rural,3384,2 South,2 South,3376,NA,NA,5,5,NA,6,3,3,6,6,3376,20256
21320,5449,SW LAKE HELENA RD,Major Collector,1,954,Rural,954,2 South,2 South,954,NA,NA,5,7,NA,6,5,3,8,8,954,7632
22612,5406,FOREST GLEN RD SW,Local Access,1,1008,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1008,0
21709,3974,BETHEL BURLEY RD SE,Minor Arterial,1,150,Rural,150,2 South,2 South,91,NA,NA,6,6,NA,4,5,5,10,10,91,910
21709,3974,BETHEL BURLEY RD SE,Minor Arterial,1,150,Rural,150,2 South,2 South,2,NA,NA,6,6,NA,4,5,5,10,10,2,20
21709,3974,BETHEL BURLEY RD SE,Minor Arterial,1,150,Rural,150,2 South,2 South,57,NA,NA,6,6,NA,4,5,5,10,10,57,570
21709,4016,BETHEL BURLEY RD SE,Minor Arterial,1,605,Rural,605,2 South,2 South,605,NA,NA,5,5,NA,4,5,5,10,10,605,6050
22210,3774,WESTBROOK DR SW,Local Access,1,540,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,540,0
21709,2575,BETHEL BURLEY RD SE,Major Collector,1,1316,Rural,1316,2 South,2 South,1316,NA,NA,5,5,NA,6,3,3,6,6,1316,7896
21709,2575,BETHEL BURLEY RD SE,Major Collector,1,1316,Rural,1316,2 South,2 South,4,NA,NA,5,5,NA,6,3,3,6,6,4,24
21320,251,SW LAKE HELENA RD,Major Collector,1,1304,Rural,1304,2 South,2 South,1304,NA,NA,5,7,NA,6,5,3,8,8,1304,10432
21341,258,WICKS END LN SW,Local Access,1,1364,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1364,0
21320,2928,SW LAKE HELENA RD,Major Collector,1,2631,Rural,2631,2 South,2 South,2630,NA,NA,5,7,NA,6,5,3,8,8,2630,21040
21320,2810,SW LAKE HELENA RD,Major Collector,1,658,Rural,658,2 South,2 South,5,NA,NA,5,7,NA,6,5,3,8,8,5,40
21320,2810,SW LAKE HELENA RD,Major Collector,1,658,Rural,658,2 South,2 South,653,NA,NA,5,7,NA,6,5,3,8,8,653,5224
22200,2849,SW MINTERBROOK RD,Local Access,1,3430,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3430,0
22222,2753,WOODSIDE LN SW,Local Access,1,2939,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2939,0
21709,2699,BETHEL BURLEY RD SE,Minor Arterial,1,448,Rural,448,2 South,2 South,448,NA,NA,5,5,NA,4,5,5,10,10,448,4480
21709,2699,BETHEL BURLEY RD SE,Minor Arterial,1,448,Rural,448,2 South,2 South,2,NA,NA,5,5,NA,4,5,5,10,10,2,20
21709,1183,BETHEL BURLEY RD SE,Major Collector,1,1241,Rural,1241,2 South,2 South,1241,NA,NA,5,5,NA,6,3,3,6,6,1241,7446
21339,1614,HAUGHTON LN SW,Local Access,1,662,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,662,0
33211,9772,VAN DECAR RD SE,Local Access,2,2658,Urban,2658,2 South,2 South,2658,NA,NA,2,2,5,NA,1,1,2,2,2658,5316
33211,9772,VAN DECAR RD SE,Local Access,2,2658,Urban,2658,2 South,2 South,10,NA,NA,2,2,5,NA,1,1,2,2,10,20
33240,7910,PELICAN LN SE,Local Access,1,1714,Rural,1714,2 South,2 South,1714,NA,NA,1,1,NA,3,1,1,2,2,1714,3428
21700,8782,SE AUBURN ST,Local Access,1,1211,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1211,0
33765,8812,BOWE LN SE,Local Access,1,634,Rural,634,2 South,2 South,606,NA,NA,3,3,NA,3,5,5,10,10,606,6060
31009,7415,SE MULLENIX RD,Minor Arterial,1,140,Rural,140,2 South,2 South,129,NA,NA,3,3,NA,4,1,1,2,2,129,258
31009,7766,SE MULLENIX RD,Minor Arterial,1,144,Rural,144,2 South,2 South,134,NA,NA,3,3,NA,4,1,1,2,2,134,268
31009,7766,SE MULLENIX RD,Minor Arterial,1,144,Rural,144,2 South,2 South,10,NA,NA,4,4,NA,4,5,5,10,10,10,100
21109,11891,SIDNEY RD SW,Major Collector,1,1185,Rural,1185,2 South,2 South,1175,NA,NA,NA,2,NA,6,1,0,1,1,1175,1175
21109,11891,SIDNEY RD SW,Major Collector,1,1185,Rural,1185,2 South,2 South,1184,NA,NA,2,NA,NA,6,0,1,1,1,1184,1184
23857,15775,MAYFAIR AVE SW,Local Access,1,328,Rural,328,2 South,2 South,328,NA,NA,5,5,NA,3,5,5,10,10,328,3280
23857,15774,MAYFAIR AVE SW,Local Access,1,229,Rural,229,2 South,2 South,229,NA,NA,5,5,NA,3,5,5,10,10,229,2290
33763,8417,SE ENGLEDOW LN,Local Access,1,496,Rural,496,2 South,2 South,468,NA,NA,3,3,NA,3,5,5,10,10,468,4680
23820,13147,SE WILDAIRE DR,Local Access,1,667,Rural,667,2 South,2 South,653,NA,NA,NA,2,NA,3,1,0,1,1,653,653
23820,13147,SE WILDAIRE DR,Local Access,1,667,Rural,667,2 South,2 South,654,NA,NA,2,NA,NA,3,0,1,1,1,654,654
33763,8803,SE ENGLEDOW LN,Local Access,1,665,Rural,665,2 South,2 South,665,NA,NA,3,3,NA,3,5,5,10,10,665,6650
24721,5249,SHADOWOOD CT SE,Local Access,1,155,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155,0
31009,6231,SE MULLENIX RD,Minor Arterial,1,1178,Rural,1178,2 South,2 South,829,NA,NA,4,4,NA,4,5,5,10,10,829,8290
31009,6231,SE MULLENIX RD,Minor Arterial,1,1178,Rural,1178,2 South,2 South,163,NA,NA,6,6,NA,4,5,5,10,10,163,1630
31009,6231,SE MULLENIX RD,Minor Arterial,1,1178,Rural,1178,2 South,2 South,184,NA,NA,6,6,NA,4,5,5,10,10,184,1840
23857,7200,MAYFAIR AVE SW,Local Access,1,725,Rural,725,2 South,2 South,725,NA,NA,5,5,NA,3,5,5,10,10,725,7250
30060,11221,SE NELSON RD,Minor Collector,1,1315,Rural,1315,2 South,2 South,1315,NA,NA,4,4,NA,4,5,5,10,10,1315,13150
30060,9224,SE NELSON RD,Minor Collector,1,367,Rural,367,2 South,2 South,367,NA,NA,4,4,NA,4,5,5,10,10,367,3670
30060,9224,SE NELSON RD,Minor Collector,1,367,Rural,367,2 South,2 South,1,NA,NA,4,4,NA,4,5,5,10,10,1,10
33759,7320,SE CAIN LN,Local Access,1,471,Rural,471,2 South,2 South,398,NA,NA,3,3,NA,3,5,5,10,10,398,3980
23655,7175,SW BISHOP CT,Local Access,1,168,Rural,168,2 South,2 South,168,3,3,NA,NA,NA,3,5,5,10,10,168,1680
23800,7161,SE LAKEWAY BLVD,Major Collector,1,1986,Rural,1986,2 South,2 South,1986,NA,NA,3,3,NA,6,1,1,2,2,1986,3972
23830,3235,SE TRIVIERE TRL,Local Access,1,2396,Rural,2396,2 South,2 South,2396,NA,NA,1,1,NA,3,1,1,2,2,2396,4792
24600,3185,SE HOLMAN RD,Local Access,1,932,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,932,0
23800,1699,SE LAKEWAY BLVD,Major Collector,1,1320,Rural,1320,2 South,2 South,16,NA,NA,3,3,NA,6,1,1,2,2,16,32
23800,1699,SE LAKEWAY BLVD,Major Collector,1,1320,Rural,1320,2 South,2 South,1302,NA,NA,4,4,NA,6,3,3,6,6,1302,7812
23800,1699,SE LAKEWAY BLVD,Major Collector,1,1320,Rural,1320,2 South,2 South,1,NA,NA,4,4,NA,6,3,3,6,6,1,6
23800,2203,SE LAKEWAY BLVD,Major Collector,1,656,Rural,656,2 South,2 South,656,NA,NA,4,4,NA,6,3,3,6,6,656,3936
28100,5414,SE CASHMERE ST,Local Access,1,1486,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1486,0
33350,5681,PHILLIPS RD SE,Local Access,1,918,Rural,918,2 South,2 South,918,NA,NA,5,5,NA,3,5,5,10,10,918,9180
32881,8773,RAINTREE PL SE,Local Access,1,231,Rural,231,2 South,2 South,231,NA,NA,2,2,NA,3,1,1,2,2,231,462
33230,8788,DEERIDGE PL SE,Local Access,1,252,Rural,252,2 South,2 South,252,NA,NA,2,2,NA,3,1,1,2,2,252,504
33240,8045,PELICAN LN SE,Local Access,1,662,Rural,662,2 South,2 South,647,NA,NA,1,1,NA,3,1,1,2,2,647,1294
33350,6639,PHILLIPS RD SE,Major Collector,1,2583,Rural,2583,2 South,2 South,79,NA,NA,5,5,NA,6,3,3,6,6,79,474
33350,6639,PHILLIPS RD SE,Major Collector,1,2583,Rural,2583,2 South,2 South,98,NA,NA,5,5,NA,6,3,3,6,6,98,588
33350,6639,PHILLIPS RD SE,Major Collector,1,2583,Rural,2583,2 South,2 South,2405,NA,NA,5,5,NA,6,3,3,6,6,2405,14430
30400,7176,CARRIAGE PL SE,Local Access,1,588,Rural,588,2 South,2 South,585,NA,NA,2,2,NA,3,1,1,2,2,585,1170
21330,13173,SW ROYAL SPRUCE DR,Local Access,1,681,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,681,0
21320,3013,SW LAKE HELENA RD,Major Collector,1,2376,Rural,2376,2 South,2 South,2262,NA,NA,5,7,NA,6,5,3,8,8,2262,18096
21320,3013,SW LAKE HELENA RD,Major Collector,1,2376,Rural,2376,2 South,2 South,114,NA,NA,5,7,NA,6,5,3,8,8,114,912
21709,787,BETHEL BURLEY RD SE,Minor Arterial,1,661,Rural,661,2 South,2 South,661,NA,NA,5,5,NA,4,5,5,10,10,661,6610
21330,825,SW ROYAL SPRUCE DR,Local Access,1,1479,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1479,0
21317,840,MALLARD DR SW,Local Access,1,409,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,409,0
21709,744,BETHEL BURLEY RD SE,Minor Arterial,1,823,Rural,823,2 South,2 South,90,NA,NA,6,6,NA,4,5,5,10,10,90,900
21709,744,BETHEL BURLEY RD SE,Minor Arterial,1,823,Rural,823,2 South,2 South,297,NA,NA,5,5,NA,4,5,5,10,10,297,2970
21709,744,BETHEL BURLEY RD SE,Minor Arterial,1,823,Rural,823,2 South,2 South,436,NA,NA,6,6,NA,4,5,5,10,10,436,4360
22200,761,SW MINTERBROOK RD,Local Access,1,887,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,887,0
21320,13306,SW LAKE HELENA RD,Major Collector,1,395,Rural,395,2 South,2 South,395,NA,NA,5,7,NA,6,5,3,8,8,395,3160
21709,13909,BETHEL BURLEY RD SE,Major Collector,1,3937,Rural,3937,2 South,2 South,2,NA,NA,5,5,NA,6,3,3,6,6,2,12
21709,13909,BETHEL BURLEY RD SE,Major Collector,1,3937,Rural,3937,2 South,2 South,3937,NA,NA,5,5,NA,6,3,3,6,6,3937,23622
33764,5767,SE ROCKET LN,Local Access,1,602,Rural,602,2 South,2 South,602,NA,NA,3,3,NA,3,5,5,10,10,602,6020
23250,9512,OLYMPIC DR SE,Local Access,1,515,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,515,0
23850,7816,SW SHANNON DR,Local Access,1,257,Rural,257,2 South,2 South,255,NA,NA,1,1,NA,3,1,1,2,2,255,510
23850,7816,SW SHANNON DR,Local Access,1,257,Rural,257,2 South,2 South,2,NA,NA,1,1,NA,3,1,1,2,2,2,4
23340,518,SE FENTON RD,Local Access,1,818,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,818,0
24350,374,FRY AVE SW,Local Access,1,981,Rural,981,2 South,2 South,981,NA,NA,1,1,NA,3,1,1,2,2,981,1962
22890,1298,MADRONA RD SW,Local Access,1,1019,Rural,1019,2 South,2 South,1019,NA,NA,4,4,NA,3,5,5,10,10,1019,10190
21109,1838,SIDNEY RD SW,Major Collector,1,550,Rural,550,2 South,2 South,550,NA,NA,6,6,NA,6,5,5,10,10,550,5500
21139,18385,CARNEY LAKE RD SW,Major Collector,1,696,Rural,696,2 South,2 South,696,NA,NA,5,5,NA,6,3,3,6,6,696,4176
30390,18471,BANDIX RD SE,Minor Collector,2,312,Urban,312,2 South,2 South,312,NA,NA,4,4,6,NA,1,1,2,2,312,624
30390,16425,BANDIX RD SE,Minor Collector,1,339,Rural,339,2 South,2 South,339,NA,NA,4,4,NA,4,5,5,10,10,339,3390
20250,18525,SW PINE RD,Minor Collector,1,299,Rural,299,2 South,2 South,297,NA,NA,5,5,NA,4,5,5,10,10,297,2970
21709,18536,BETHEL BURLEY RD SE,Minor Arterial,1,451,Rural,451,2 South,2 South,451,NA,NA,5,5,NA,4,5,5,10,10,451,4510
21500,18559,SW CHRISTMAS TREE LN,Local Access,1,682,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,682,0
23911,18588,SW LITTLETREE CIR,Local Access,1,94,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,94,0
23910,18586,SW LITTLETREE CIR,Local Access,1,767,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,767,0
20250,18693,SE PINE RD,Minor Arterial,1,596,Rural,596,2 South,2 South,596,NA,NA,4,4,NA,4,5,5,10,10,596,5960
33760,455,JACOBS LN SE,Local Access,1,619,Rural,619,2 South,2 South,619,NA,NA,3,3,NA,3,5,5,10,10,619,6190
30060,18982,SE NELSON RD,Minor Collector,1,468,Rural,468,2 South,2 South,468,NA,NA,4,4,NA,4,5,5,10,10,468,4680
31009,6263,SE MULLENIX RD,Minor Arterial,1,343,Rural,343,2 South,2 South,343,NA,NA,4,4,NA,4,5,5,10,10,343,3430
22610,7993,HORSESHOE AVE SW,Local Access,1,2204,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2204,0
31009,6635,SE MULLENIX RD,Minor Arterial,1,483,Rural,483,2 South,2 South,483,NA,NA,4,4,NA,4,5,5,10,10,483,4830
24703,9201,GEMSTONE LN SE,Local Access,1,524,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,524,0
22680,788,SW LAKE ST,Local Access,1,278,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,278,0
32888,5809,SE MORNING LIGHT CT,Local Access,1,911,Rural,911,2 South,2 South,910,NA,NA,2,2,NA,3,1,1,2,2,910,1820
22680,12658,SW LAKE ST,Local Access,1,1116,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1116,0
22610,1548,HORSESHOE AVE SW,Local Access,1,1601,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1601,0
22610,13030,HORSESHOE AVE SW,Local Access,1,1002,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1002,0
33210,3687,SE SPRING CREEK RD,Local Access,2,2108,Urban,2108,2 South,2 South,235,NA,NA,2,2,5,NA,1,1,2,2,235,470
33210,3687,SE SPRING CREEK RD,Local Access,2,2108,Urban,2108,2 South,2 South,1866,NA,NA,1,1,5,NA,1,1,2,2,1866,3732
20250,3871,SE PINE RD,Minor Arterial,1,430,Rural,430,2 South,2 South,430,NA,NA,4,4,NA,4,5,5,10,10,430,4300
20250,8021,SE PINE RD,Minor Arterial,1,1382,Rural,1382,2 South,2 South,1382,NA,NA,4,4,NA,4,5,5,10,10,1382,13820
20250,9276,SE PINE RD,Minor Arterial,1,644,Rural,644,2 South,2 South,644,NA,NA,4,4,NA,4,5,5,10,10,644,6440
20250,10323,SE PINE RD,Minor Arterial,1,450,Rural,450,2 South,2 South,450,NA,NA,4,4,NA,4,5,5,10,10,450,4500
20250,7478,SE PINE RD,Minor Arterial,1,450,Rural,450,2 South,2 South,450,NA,NA,4,4,NA,4,5,5,10,10,450,4500
33610,6914,CABRINI DR SE,Local Access,2,345,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,345,0
31009,4573,SE MULLENIX RD,Minor Arterial,1,690,Rural,690,2 South,2 South,690,NA,NA,4,4,NA,4,5,5,10,10,690,6900
21138,10326,SW ASHTON CT,Local Access,1,345,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,345,0
23905,9854,JIMI PL SW,Local Access,1,691,Rural,691,2 South,2 South,691,NA,NA,3,3,NA,3,5,5,10,10,691,6910
22170,8580,WESTBROOK PL SW,Local Access,1,159,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0
23940,9198,SW CIRCLE DR,Local Access,1,136,Rural,136,2 South,2 South,116,NA,NA,1,1,NA,3,1,1,2,2,116,232
33243,3721,SE MERGANSER LN,Local Access,1,442,Rural,442,2 South,2 South,441,NA,NA,1,1,NA,3,1,1,2,2,441,882
23811,2280,SW HIPKINS CT,Local Access,1,954,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,954,0
24210,3588,DENNY AVE SW,Local Access,1,980,Rural,980,2 South,2 South,980,NA,NA,1,1,NA,3,1,1,2,2,980,1960
23870,13239,FAIRVIEW BLVD SW,Local Access,1,1983,Rural,1983,2 South,2 South,1983,NA,NA,2,2,NA,3,1,1,2,2,1983,3966
23800,645,SW LAKEWAY BLVD,Major Collector,1,659,Rural,659,2 South,2 South,1,NA,NA,6,6,NA,6,5,5,10,10,1,10
23800,645,SW LAKEWAY BLVD,Major Collector,1,659,Rural,659,2 South,2 South,658,NA,NA,4,4,NA,6,3,3,6,6,658,3948
24350,13115,FRY AVE SW,Local Access,1,1283,Rural,1283,2 South,2 South,1279,NA,NA,1,1,NA,3,1,1,2,2,1279,2558
23870,14273,FAIRVIEW BLVD SW,Local Access,1,862,Rural,862,2 South,2 South,862,NA,NA,2,2,NA,3,1,1,2,2,862,1724
23870,1347,FAIRVIEW BLVD SW,Local Access,1,391,Rural,391,2 South,2 South,391,NA,NA,2,2,NA,3,1,1,2,2,391,782
23910,11674,SW LITTLETREE CIR,Local Access,1,1118,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1118,0
22840,11822,SE SPRUCE RD,Local Access,1,882,Rural,882,2 South,2 South,428,NA,NA,2,2,NA,3,1,1,2,2,428,856
22840,11822,SE SPRUCE RD,Local Access,1,882,Rural,882,2 South,2 South,454,NA,NA,2,2,NA,3,1,1,2,2,454,908
22840,12451,SW SPRUCE RD,Local Access,1,485,Rural,485,2 South,2 South,485,NA,NA,2,2,NA,3,1,1,2,2,485,970
24702,12262,PEBBLE PL SE,Local Access,1,536,Rural,536,2 South,2 South,507,NA,NA,1,1,NA,3,1,1,2,2,507,1014
23910,11711,SW LITTLETREE CIR,Local Access,1,808,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,808,0
23910,7069,SW LITTLETREE CIR,Local Access,1,404,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,0
24720,12,SE SHADOWOOD DR,Local Access,1,279,Rural,279,2 South,2 South,279,NA,NA,2,2,NA,3,1,1,2,2,279,558
23900,638,SW VIEW DR,Local Access,1,254,Rural,254,2 South,2 South,0,NA,NA,1,1,NA,3,1,1,2,2,0,0
23900,638,SW VIEW DR,Local Access,1,254,Rural,254,2 South,2 South,253,NA,NA,1,1,NA,3,1,1,2,2,253,506
23900,1744,SW VIEW DR,Local Access,1,255,Rural,255,2 South,2 South,255,NA,NA,1,1,NA,3,1,1,2,2,255,510
23850,12012,SW SHANNON DR,Local Access,1,262,Rural,262,2 South,2 South,262,NA,NA,1,1,NA,3,1,1,2,2,262,524
23850,12183,SW SHANNON DR,Local Access,1,249,Rural,249,2 South,2 South,249,NA,NA,1,1,NA,3,1,1,2,2,249,498
23900,4375,SW VIEW DR,Local Access,1,88,Rural,88,2 South,2 South,79,NA,NA,1,1,NA,3,1,1,2,2,79,158
23900,3710,SW VIEW DR,Local Access,1,242,Rural,242,2 South,2 South,236,NA,NA,1,1,NA,3,1,1,2,2,236,472
23860,8908,SW TERRACE LN,Local Access,1,657,Rural,657,2 South,2 South,657,NA,NA,1,1,NA,3,1,1,2,2,657,1314
23870,10666,FAIRVIEW BLVD SW,Local Access,1,1316,Rural,1316,2 South,2 South,1316,NA,NA,2,2,NA,3,1,1,2,2,1316,2632
23850,1696,SW SHANNON DR,Local Access,1,255,Rural,255,2 South,2 South,255,NA,NA,1,1,NA,3,1,1,2,2,255,510
22610,2696,HORSESHOE AVE SW,Local Access,1,280,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,280,0
23912,6998,LITTLETREE PL SW,Local Access,1,610,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,610,0
20250,12825,SE PINE RD,Local Access,1,254,Rural,254,2 South,2 South,1,NA,NA,4,4,NA,3,5,5,10,10,1,10
33610,3795,CABRINI DR SE,Local Access,2,461,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,461,0
24630,3502,GERTSCH RD SE,Local Access,1,849,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,849,0
21315,11593,OAKRIDGE DR SW,Local Access,1,792,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,792,0
21319,12927,DEER CREST DR SW,Local Access,1,534,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,534,0
21340,12702,SW WAVA LN,Local Access,1,1354,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1354,0
28200,3663,SW BLACKJACK LN,Local Access,1,1347,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1347,0
33615,6107,SE ST MATHEWS CT,Local Access,2,572,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,572,0
22160,1055,SW FALLS CT,Local Access,1,297,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,297,0
31009,13200,SE MULLENIX RD,Minor Arterial,1,1116,Rural,1116,2 South,2 South,1116,NA,NA,4,4,NA,4,5,5,10,10,1116,11160
20410,4965,WYE LAKE BLVD SW,Local Access,1,1354,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1354,0
33756,8138,HARLAND LN SE,Local Access,1,2918,Rural,2918,2 South,2 South,663,NA,NA,5,5,NA,3,5,5,10,10,663,6630
33756,8138,HARLAND LN SE,Local Access,1,2918,Rural,2918,2 South,2 South,257,NA,NA,5,5,NA,3,5,5,10,10,257,2570
33756,8138,HARLAND LN SE,Local Access,1,2918,Rural,2918,2 South,2 South,55,NA,NA,5,NA,NA,3,0,5,5,5,55,275
33756,8138,HARLAND LN SE,Local Access,1,2918,Rural,2918,2 South,2 South,25,NA,NA,NA,5,NA,3,5,0,5,5,25,125
33756,8138,HARLAND LN SE,Local Access,1,2918,Rural,2918,2 South,2 South,1988,NA,NA,5,5,NA,3,5,5,10,10,1988,19880
33756,3805,HARLAND LN SE,Local Access,1,1990,Rural,1990,2 South,2 South,1990,NA,NA,5,5,NA,3,5,5,10,10,1990,19900
33220,4157,RAMILLER LN SE,Local Access,1,644,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,644,0
23866,2968,CARDON PL SW,Local Access,1,508,Rural,508,2 South,2 South,503,NA,NA,3,3,NA,3,5,5,10,10,503,5030
33765,1239,BOWE LN SE,Local Access,1,963,Rural,963,2 South,2 South,963,NA,NA,3,3,NA,3,5,5,10,10,963,9630
33610,182,CABRINI DR SE,Local Access,2,691,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,691,0
23810,2486,RIDGE RIM TRL SE,Local Access,1,1098,Rural,1098,2 South,2 South,1065,NA,NA,2,2,NA,3,1,1,2,2,1065,2130
23810,2486,RIDGE RIM TRL SE,Local Access,1,1098,Rural,1098,2 South,2 South,33,NA,NA,2,2,NA,3,1,1,2,2,33,66
23810,4657,RIDGE RIM TRL SE,Local Access,1,1290,Rural,1290,2 South,2 South,1290,NA,NA,2,2,NA,3,1,1,2,2,1290,2580
33765,8872,BOWE LN SE,Local Access,1,1000,Rural,1000,2 South,2 South,996,NA,NA,3,3,NA,3,5,5,10,10,996,9960
23900,6522,SW VIEW DR,Local Access,1,251,Rural,251,2 South,2 South,251,NA,NA,1,1,NA,3,1,1,2,2,251,502
23865,6983,SW VERONA CT,Local Access,1,347,Rural,347,2 South,2 South,339,NA,NA,3,3,NA,3,5,5,10,10,339,3390
23900,7825,SW VIEW DR,Local Access,1,261,Rural,261,2 South,2 South,261,NA,NA,1,1,NA,3,1,1,2,2,261,522
23850,4603,SW SHANNON DR,Local Access,1,252,Rural,252,2 South,2 South,252,NA,NA,1,1,NA,3,1,1,2,2,252,504
